0.0007908344,,0.0005131654
0.0007369518,,
0.0006260872,,
0.0006411076,,
0.0005779266,,
0.0005009174,,
0.0005090237,,
0.0004889965,,
0.0004777908,,
0.0004839897,,
0.0004808903,,
0.0004799366,,
0.0004789829,,
0.0004849434,,
0.0004839897,,
0.0005099773,,
0.0004789829,,
0.0004789829,,
0.0004849434,,
0.000480175,,
0.0004868507,,
0.0004968643,,
0.0005810261,,
0.0005879402,,
0.0005350113,,
0.0004780293,,
0.0004689693,,
0.0005459785,,
0.0005180836,,
0.0004749298,,
0.0004909039,,
0.0004689693,,
0.0004899502,,
0.000510931,,
0.0004799366,,
0.0004789829,,
0.0007381439,,
0.0004839897,,
0.0005218983,,
0.0004808903,,
0.0004880428,,
0.0004839897,,
0.0005888939,,
0.0005362034,,
0.0004839897,,
0.0004918575,,
0.000494957,,
0.0004839897,,
0.0005600452,,
0.0004849434,,
0.0004818439,,
0.0004808903,,
0.0004839897,,
0.0005660057,,
0.000483036,,
0.000480175,,
0.0004799366,,
0.0004851818,,
0.0005149841,,
0.0004808903,,
0.0004799366,,
0.0005028248,,
0.0004880428,,
0.0005300045,,
0.0004870892,,
0.0004861355,,
0.0004868507,,
0.0004839897,,
0.0005218983,,
0.000483036,,
0.0004849434,,
0.0004751682,,
0.0004751682,,
0.0005090237,,
0.000494957,,
0.0004720688,,
0.0004689693,,
0.0004708767,,
0.0005140305,,
0.0004711151,,
0.000535965,,
0.0004971027,,
0.0004870892,,
0.0004858971,,
0.000590086,,
0.0004730225,,
0.0004761219,,
0.000535965,,
0.0004711151,,
0.0004870892,,
0.0004730225,,
0.0004999638,,
0.0004827976,,
0.0004928112,,
0.0004720688,,
0.0004720688,,
0.0004708767,,
0.000524044,,
0.0004739761,,
0.0004739761,,
0.000494957,,
0.0005099773,,
0.0005149841,,
0.0005471706,,
0.0004730225,,
0.0004839897,,
0.0004849434,,
0.0004839897,,
0.0004858971,,
0.0004880428,,
0.0005209446,,
0.0004858971,,
