0.0004000664,,0.0003317071
0.0003750324,,
0.0003159046,,
0.0003609657,,
0.0003130436,,
0.0003550053,,
0.0003900528,,
0.0003361702,,
0.0003368855,,
0.0003130436,,
0.0003008842,,
0.000305891,,
0.000305891,,
0.0003089905,,
0.0003049374,,
0.0003340244,,
0.0003039837,,
0.0003039837,,
0.0003080368,,
0.0003077984,,
0.0003049374,,
0.0003080368,,
0.000305891,,
0.000305891,,
0.0003070831,,
0.000305891,,
0.0003089905,,
0.0003068447,,
0.0003499985,,
0.0003488064,,
0.0004098415,,
0.0003061295,,
0.000305891,,
0.0003120899,,
0.0003268719,,
0.0003159046,,
0.0003900528,,
0.0003039837,,
0.000328064,,
0.00030303,,
0.0003340244,,
0.0003271103,,
0.0003061295,,
0.0003020763,,
0.0003039837,,
0.0003039837,,
0.0003039837,,
0.00030303,,
0.0003020763,,
0.00030303,,
0.0003042221,,
0.0003230572,,
0.0003159046,,
0.0003139973,,
0.0004069805,,
0.0003049374,,
0.0003039837,,
0.0003118515,,
0.00030303,,
0.0003020763,,
0.0003020763,,
0.0004220009,,
0.0005061626,,
0.00030303,,
0.0003449917,,
0.0003740788,,
0.0003139973,,
0.0003089905,,
0.0003020763,,
0.0003061295,,
0.0003020763,,
0.0003039837,,
0.0003020763,,
0.0003299713,,
0.0003070831,,
0.00030303,,
0.0003008842,,
0.0003130436,,
0.0003080368,,
0.0003678799,,
0.0003669262,,
0.0002999306,,
0.0003049374,,
0.00030303,,
0.0003089905,,
0.0003020763,,
0.0003190041,,
0.0003020763,,
0.0003049374,,
0.0004630089,,
0.0003781319,,
0.0003499985,,
0.0003390312,,
0.0003099442,,
0.0003099442,,
0.0003089905,,
0.0003118515,,
0.0003101826,,
0.0003101826,,
0.0003108978,,
0.0003089905,,
0.000316143,,
0.0003130436,,
0.0003089905,,
0.0003290176,,
0.0003471375,,
0.0003130436,,
0.0003118515,,
0.0003120899,,
0.0003099442,,
0.0003089905,,
0.0003089905,,
0.0003099442,,
0.0003139973,,
0.0003101826,,
0.0003089905,,
0.0003099442,,
0.0003099442,,
0.0004611015,,
0.0004088879,,
0.0003118515,,
0.0003108978,,
0.0003120899,,
0.0003101826,,
0.0003111362,,
0.0003130436,,
0.0003118515,,
0.0003089905,,
0.0003080368,,
0.0003099442,,
0.0003139973,,
0.0005369186,,
0.0005970001,,
0.0006029606,,
0.0004229546,,
0.0003159046,,
0.00035882,,
0.0003120899,,
0.0003089905,,
0.0003149509,,
0.0003118515,,
0.0003099442,,
0.0003478527,,
0.0003299713,,
0.0004160404,,
0.0003969669,,
0.0003099442,,
0.0003149509,,
0.0003118515,,
0.0003108978,,
0.0003168583,,
0.0003108978,,
0.0003139973,,
0.0003089905,,
0.0003101826,,
0.0003118515,,
0.0003101826,,
0.0003380775,,
0.0008089542,,
0.000579834,,
0.0004589558,,
0.0003559589,,
0.0003378391,,
0.0003228188,,
0.0003211498,,
0.0003180504,,
0.0003221035,,
0.0003228188,,
0.0003311634,,
0.0003759861,,
0.0003180504,,
0.0004458427,,
0.0003650188,,
0.0003149509,,
0.0003380775,,
0.0003128052,,
0.0003051758,,
0.0003011227,,
0.0003008842,,
0.0003011227,,
0.0003020763,,
0.0003039837,,
0.0003018379,,
0.0005788803,,
0.0005819798,,
0.0005760193,,
0.0003118515,,
0.0003170967,,
0.0003151894,,
0.0003139973,,
0.0003061295,,
0.0003020763,,
0.0003020763,,
0.0003080368,,
0.00030303,,
0.000300169,,
0.0003430843,,
0.0003988743,,
0.0003080368,,
0.0003478527,,
0.0003600121,,
0.0003159046,,
0.0003180504,,
0.0003080368,,
0.00030303,,
0.0003049374,,
0.0003480911,,
0.0003042221,,
0.0003051758,,
0.0004630089,,
0.0005578995,,
0.0004909039,,
0.0003170967,,
0.000316143,,
0.0003151894,,
0.00030303,,
0.0003139973,,
0.0003018379,,
0.0003318787,,
0.0002999306,,
0.0003080368,,
0.00030303,,
0.0003020763,,
0.0003888607,,
0.0003051758,,
0.0003070831,,
0.0003039837,,
0.0003688335,,
0.0003480911,,
0.0002989769,,
0.0003008842,,
0.0003020763,,
0.0003070831,,
0.00030303,,
0.0003020763,,
0.0003008842,,
0.0003819466,,
0.000617981,,
0.0004971027,,
0.0003070831,,
0.0003149509,,
0.0003039837,,
0.0003139973,,
0.0003142357,,
0.0003149509,,
0.00030303,,
0.0002999306,,
0.0002999306,,
0.0003020763,,
0.0004339218,,
0.0003249645,,
0.0003020763,,
0.0003020763,,
0.0003020763,,
0.0003068447,,
0.0003108978,,
0.0003700256,,
0.0003190041,,
0.0003039837,,
0.0003020763,,
0.00030303,,
0.0003049374,,
0.0003328323,,
0.0005609989,,
0.0005831718,,
0.0005021095,,
0.0003099442,,
0.000316143,,
0.0003221035,,
0.0003159046,,
