0.0004589558,,0.0004589558
0.0003609657,,
0.0003139973,,
0.000305891,,
0.0003130436,,
0.000371933,,
0.0003120899,,
0.0003569126,,
0.000305891,,
0.0003070831,,
0.0003039837,,
0.0003099442,,
0.0003099442,,
0.0003068447,,
0.0003089905,,
0.0003070831,,
0.0003061295,,
0.0003039837,,
0.0003051758,,
0.0003051758,,
0.000305891,,
0.0003039837,,
0.0003042221,,
0.0003039837,,
0.0003271103,,
0.0003039837,,
0.000316143,,
0.0003550053,,
0.0003128052,,
0.0003480911,,
0.00030303,,
0.0003077984,,
0.0003042221,,
0.000305891,,
0.0003008842,,
0.0003039837,,
0.00030303,,
0.0003080368,,
0.0003089905,,
0.0003070831,,
0.0003039837,,
0.0003039837,,
0.0003051758,,
0.0003039837,,
0.0003049374,,
0.0003039837,,
0.00030303,,
0.0003089905,,
0.0003070831,,
0.0003459454,,
0.0004191399,,
0.0004119873,,
0.0003449917,,
0.0003070831,,
0.0003049374,,
0.0003051758,,
0.000305891,,
0.0003130436,,
0.0003020763,,
0.0003228188,,
0.0003080368,,
0.0003070831,,
0.0003061295,,
0.0003061295,,
0.0003039837,,
0.000371933,,
0.0003049374,,
0.0003061295,,
0.0003230572,,
0.0003039837,,
0.00030303,,
0.00030303,,
0.0003049374,,
0.0003490448,,
0.0003859997,,
0.0003051758,,
0.0003068447,,
0.0003039837,,
0.0003061295,,
0.0003080368,,
0.000305891,,
0.0003480911,,
0.00030303,,
0.0003051758,,
0.0003080368,,
0.0003049374,,
0.0004210472,,
0.0003039837,,
0.0003039837,,
0.0003018379,,
0.0003478527,,
0.0003039837,,
0.0003759861,,
0.0003869534,,
0.0003020763,,
0.000305891,,
0.0003180504,,
0.0003919601,,
0.0004198551,,
0.0003290176,,
0.0003080368,,
0.0003049374,,
0.0003039837,,
0.00030303,,
0.0003039837,,
0.0003039837,,
0.000305891,,
0.0003049374,,
0.000305891,,
0.0003070831,,
0.0003049374,,
0.0003039837,,
0.0003099442,,
0.0003249645,,
0.0003061295,,
0.0003561974,,
0.0003221035,,
0.0003349781,,
0.0003211498,,
0.0003039837,,
0.0003070831,,
0.0003380775,,
0.0003190041,,
0.0004010201,,
0.0003039837,,
0.0003049374,,
0.0003051758,,
0.0003018379,,
0.0003039837,,
0.0003039837,,
0.0003049374,,
0.0003061295,,
0.00030303,,
0.0003039837,,
0.0003061295,,
0.0003018379,,
0.0003039837,,
0.0003051758,,
0.0003049374,,
0.0007059574,,
0.0005989075,,
0.0006508827,,
0.00060606,,
0.0005979538,,
0.0006229877,,
0.000836134,,
0.0006279945,,
0.0005960464,,
0.0005950928,,
0.0005970001,,
0.0007059574,,
0.0006041527,,
0.0005979538,,
0.0005979538,,
0.0006010532,,
0.0005660057,,
0.0006930828,,
0.0007560253,,
0.0005481243,,
0.0006299019,,
0.0006351471,,
0.0006411076,,
0.0003528595,,
0.0003039837,,
0.0003139973,,
0.0003108978,,
0.0003049374,,
0.0003070831,,
0.0003070831,,
0.0003049374,,
0.0003080368,,
0.000305891,,
0.0003099442,,
0.0003829002,,
0.0003120899,,
0.0003700256,,
0.0003049374,,
0.0003070831,,
0.0003180504,,
0.0003449917,,
0.0003039837,,
0.0003042221,,
0.0003061295,,
0.0003061295,,
0.0003070831,,
0.0003449917,,
0.0003061295,,
0.0003979206,,
0.0004038811,,
0.0003080368,,
0.0003530979,,
0.0003018379,,
0.00030303,,
0.0003039837,,
0.0003008842,,
0.0003049374,,
0.0003249645,,
0.0003070831,,
0.0003540516,,
0.0003049374,,
0.0003049374,,
0.0003042221,,
0.0003049374,,
0.0003020763,,
0.0003039837,,
0.00030303,,
0.000305891,,
0.0003340244,,
0.0003049374,,
0.0003139973,,
0.0003061295,,
0.0003080368,,
0.000305891,,
0.0003049374,,
0.0004189014,,
0.0003890991,,
0.0003049374,,
0.0003099442,,
0.00030303,,
0.00030303,,
0.0003218651,,
0.0003039837,,
0.0003018379,,
0.0003008842,,
0.0003027916,,
0.0003068447,,
0.0003650188,,
0.0003051758,,
0.0003049374,,
0.00030303,,
0.00030303,,
0.0003108978,,
0.0003049374,,
0.0003051758,,
0.0003020763,,
0.00030303,,
0.0003049374,,
0.00030303,,
0.0003259182,,
0.0003421307,,
0.0003039837,,
0.0003018379,,
0.0003020763,,
0.0003020763,,
0.0003099442,,
0.0003128052,,
0.0003111362,,
0.0003159046,,
0.0003089905,,
0.0003390312,,
0.0003139973,,
0.0003108978,,
0.0003130436,,
0.0003130436,,
0.0003149509,,
0.0003130436,,
0.0003149509,,
0.0003168583,,
0.0003111362,,
0.0003180504,,
0.0003049374,,
0.0003051758,,
0.0003049374,,
0.00030303,,
0.0003311634,,
0.0003728867,,
0.0003080368,,
0.0003559589,,
0.0003049374,,
0.0003039837,,
0.0003080368,,
0.00030303,,
0.000305891,,
0.0003638268,,
0.00030303,,
0.0003151894,,
0.0003061295,,
0.0003089905,,
0.0003049374,,
0.0003039837,,
0.000305891,,
0.0003042221,,
0.0003020763,,
0.0003039837,,
0.00030303,,
0.0003051758,,
0.0003061295,,
0.00030303,,
0.00030303,,
0.0003061295,,
0.0004470348,,
0.0004630089,,
0.0003020763,,
0.0003039837,,
0.0003049374,,
0.0003039837,,
0.0003020763,,
0.000333786,,
0.0003471375,,
0.00030303,,
0.0003089905,,
0.0003020763,,
0.0003569126,,
0.00030303,,
0.0002999306,,
0.0003039837,,
0.0003020763,,
0.0003049374,,
0.0006330013,,
0.0005810261,,
0.0006000996,,
0.0006029606,,
0.0006299019,,
0.0007348061,,
0.0007410049,,
0.0006279945,,
0.0006248951,,
0.0006430149,,
0.0005989075,,
0.0006041527,,
0.0006000996,,
0.0005979538,,
0.0006020069,,
0.0006070137,,
0.0005989075,,
0.0005948544,,
0.0006010532,,
0.0005760193,,
0.0006949902,,
0.0005848408,,
0.0007200241,,
0.0005850792,,
0.0006299019,,
0.000344038,,
0.0003130436,,
0.0003149509,,
0.0003361702,,
0.0003049374,,
0.0003039837,,
0.0003051758,,
0.0003020763,,
0.0003409386,,
0.0003168583,,
0.0003070831,,
0.0003039837,,
0.0003011227,,
0.00030303,,
0.0003039837,,
0.0003049374,,
0.0003039837,,
0.0003070831,,
0.0003049374,,
0.0003559589,,
0.0003540516,,
0.0003049374,,
0.0003039837,,
0.0003421307,,
0.0003139973,,
0.0003371239,,
0.0003120899,,
0.0003590584,,
0.0003139973,,
0.0003139973,,
0.0003120899,,
0.0003349781,,
0.0003151894,,
0.0003120899,,
0.0003139973,,
0.0003130436,,
0.0003130436,,
0.0003230572,,
0.0003159046,,
0.0003120899,,
0.0003159046,,
0.0003099442,,
0.0003149509,,
0.0003299713,,
0.0003120899,,
0.0003108978,,
0.0003120899,,
0.0003471375,,
0.0003368855,,
0.0003139973,,
0.0003130436,,
0.0003130436,,
0.0003409386,,
0.0003099442,,
0.0003149509,,
0.0003130436,,
0.0003149509,,
0.0003139973,,
0.0003130436,,
0.0003151894,,
0.0003139973,,
0.0003149509,,
0.0003128052,,
0.0003128052,,
0.0003118515,,
0.0003111362,,
0.0003120899,,
0.0003099442,,
0.0003101826,,
0.0003120899,,
0.0003120899,,
0.0003120899,,
0.0003139973,,
0.0003480911,,
0.0003371239,,
0.0003130436,,
0.0003120899,,
0.0003199577,,
0.0003259182,,
0.0003671646,,
0.0003428459,,
0.0003130436,,
0.0003128052,,
0.0003139973,,
0.0003108978,,
0.0003108978,,
0.0003478527,,
0.0003099442,,
0.0003139973,,
0.0003120899,,
0.0003111362,,
0.0003149509,,
0.0003638268,,
0.0003118515,,
0.0003120899,,
0.0003099442,,
0.0003099442,,
0.0003089905,,
0.0003228188,,
0.0003609657,,
0.0003209114,,
0.0003721714,,
0.000328064,,
0.0003118515,,
0.0003120899,,
0.0003418922,,
0.0003139973,,
0.0003139973,,
0.0003120899,,
0.0003108978,,
0.0003101826,,
0.0003130436,,
0.0003108978,,
0.0003130436,,
0.0003118515,,
0.0003130436,,
0.0003230572,,
0.0003118515,,
0.0003139973,,
0.0003128052,,
0.0003120899,,
0.0003101826,,
0.0003359318,,
0.000398159,,
0.0004150867,,
0.0003321171,,
0.0003130436,,
0.0003111362,,
0.0003111362,,
0.000316143,,
0.0003118515,,
0.0003101826,,
0.0003149509,,
0.0003111362,,
0.0003139973,,
0.0003130436,,
0.0003130436,,
0.0003130436,,
0.0003108978,,
0.0003108978,,
0.0003120899,,
0.0003099442,,
0.0003108978,,
0.0003120899,,
0.0003130436,,
0.0003120899,,
